"Y","E1","E2","E3","E4","E5","E6","E7","E8","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30"
9811.67597380222,6.20977946652491,3.24898854777885,6.48855847773311,3.85726137879396,5.63081321935316,6.23533141178229,4.95349006220853,5.16262815694944,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
8376.66423165143,4.31454328233283,5.35796050945153,4.31147063601761,4.89273077298483,5.81453045752839,5.648769703562,4.79053821672014,4.32662607765545,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5901.24501056936,4.34298482519322,3.63261888981622,5.43392288532368,4.73785687991084,5.0403123009044,5.05880736078642,4.43346690378255,5.23943944007892,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0
2581.02958493023,3.5844137303669,6.05894251715509,3.49036415799169,4.23342384290865,4.876442828598,5.17091955870412,5.13712726178343,4.55870211280808,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8123.50275978759,4.48844474647872,5.22254286583889,6.10782375569006,4.73973327136406,3.1525084975321,3.85410529184216,4.82295373036616,5.73773389305367,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
7564.5343220318,5.78909290691605,6.33696721078915,5.91896314797808,4.66768480999409,4.98164935683961,4.31850582062667,4.95045694562889,4.28440945652896,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11967.3540461775,5.12779781005763,3.8270467861165,5.11615467696967,5.62633433383103,4.99372215512579,5.59858608892984,6.05467550568693,4.52564143714693,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4116.08150292419,4.68359872561852,6.79293956516444,3.57475969669994,5.61482014173076,2.09768356559395,4.1033803637901,4.6464606966363,4.65049326732309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
6150.40132548896,6.48724131096778,4.27611095690307,5.47299976127869,5.04481635670141,5.11277655543267,4.33707564269607,6.05773433303021,5.76477120203153,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1
7941.49710467737,6.61336780110358,4.53434676671369,4.35008065895052,5.60593708864167,5.63963483164481,4.09432790471439,5.07154023961782,4.50773694793834,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
8491.63062617481,5.84951682173529,4.00137497086458,6.16126790446948,6.30996505620234,6.28957156707358,5.00557554087884,5.12665260639698,3.80230729072013,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1
9897.77360611629,6.02116974997889,3.2685029090011,5.52483766811095,5.01067232504674,5.68718451118851,7.05774461162539,5.15776316068565,5.05947009942224,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0
7699.12601007106,4.36160653443536,5.62131429257704,7.07565402989855,5.80113816184018,6.2530938143443,4.71740432894116,5.7969273223581,4.88565542543551,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4408.21183505966,3.31146602237962,5.71335650967927,3.95396763565243,5.45352999848777,4.83488651515021,4.34830826658287,5.42445260095537,4.60119565823076,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
6548.4660848363,4.87539911193918,4.62100213628927,4.74655261826704,5.43795961077797,6.94161933672753,3.82246002872598,4.63482496323256,1.75804174402676,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5117.49935285102,5.38713278444807,4.47996071879222,5.23763458711377,6.10967653630794,4.36494443807503,3.00747204141538,4.79410157777929,4.27131722306692,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4624.97985057759,4.20889664802889,3.78809198758825,4.83005071184353,3.35188200540203,5.3382878172993,4.8264371974358,6.01672006797952,4.45964372756969,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
6956.77850771985,6.56471623336022,5.64313521772598,4.53338338652885,5.41285068097869,4.27957248591478,3.93751508991014,4.77103106480926,4.0796376235692,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7070.67007208846,3.44314925063745,3.40880543056539,5.06395381164143,5.64316067478812,5.43504385877342,4.89426014364772,5.7310532713807,5.9136854953504,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
5866.96955124605,5.89625186543233,6.0120208062897,2.95717699573547,3.22744419751687,3.97941515724953,5.05558968517743,5.33133596436799,5.02926682644643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
5534.7549797799,3.85801016531099,5.15602974487969,5.50745324310955,6.52240260425648,6.67621942972499,4.01569290493699,3.8389547206218,3.39345618522341,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8626.1462930736,2.57178554223981,6.32835295448331,7.02317595655749,5.83118956874305,5.675271206435,5.07275379183769,5.89251160587867,4.93655024167349,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
6275.7289055489,5.50277742764401,4.02924214523884,5.07372908508314,3.44811967919534,2.93981672396549,4.94987170614617,6.68483630937383,2.89077704793598,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
5401.50905396619,5.0386171913838,4.62859129720444,4.46154825289285,6.17416065867969,3.83355760118158,5.34466236468501,4.96071670320763,5.13145672507372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
7349.2080985357,3.9489398706859,3.70924747808677,7.23738063892828,4.07330838569244,5.35432945709551,6.58127476688223,3.85898050275752,6.42534539234927,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
2446.04716978931,4.5440638573196,5.28980754078073,5.86066956882819,5.861785352548,6.42847404982283,4.32523321947881,5.29847381677176,4.80331323735649,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
5126.74055488265,5.22041539877296,4.30294056815373,3.96493277112218,5.54697420264926,4.80073067299523,5.65817011120596,5.06445402837408,5.03818283841356,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0
8758.99538213453,4.49470611280539,4.04245119956457,5.7157772992794,4.19384363514487,2.88789372742366,5.61393749170424,4.59395237929298,4.44050469256413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8728.98131056814,4.44470636536398,4.40362753721627,3.63052787621632,5.19474567335451,5.76127050027226,6.4478598473227,6.44657421362202,3.54016993090451,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6643.85544620825,6.79077367748739,6.74710725045829,4.98592161771754,5.56119256738613,5.31320664652839,4.69356439104686,4.30097542858129,6.45390164887378,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
5657.98801563819,3.18708980857186,5.09179778598129,3.47448528011248,3.13856468599044,5.40028274027795,6.56601949710205,5.1214469519351,5.88664543338455,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8147.15606701616,4.86242040037605,4.82237562839631,5.0626821409627,6.99383846232391,3.90502823475333,6.35477703357006,6.60508173302267,5.08546607375897,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
6443.79254453238,4.11112703915782,4.96546549623065,5.28031909646611,5.71733267309241,7.26284955313211,4.52890509944254,5.84141829951857,6.59219632166167,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6397.35286697561,4.91204408306948,4.29647522980845,4.83771739075258,6.53131324703085,4.33870495130225,4.42681818201936,5.23396937335622,5.72116050963789,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
11835.5025352561,5.09247298045662,3.56135374084137,5.86800370131723,7.1089811914093,5.98084374868233,6.46935199542571,5.75449875544738,6.53522350266586,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
3064.57147994473,5.93613749823381,3.76709322908243,5.0449590688611,4.70395140833907,6.27037648002574,3.51842617905355,5.44419654008891,4.29859399444017,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4926.13018201156,4.70869768581061,5.54963144939899,2.83179969439594,4.63490908880807,3.4961021756136,5.19503636060017,5.08949574903938,4.53079946761194,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
7704.4867630005,5.09885798318153,5.46706996536094,3.98172168988238,3.24813459188127,5.44897770704748,4.26268186371881,4.29465417688541,4.92195589301677,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
4853.28409179329,4.45103711492493,6.05453030731475,6.29034497025118,5.59395385527889,5.18240832243459,3.95523194315839,2.35816689880532,5.24138766081954,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5216.8540253317,4.03616857047465,4.77665165538445,6.20376050402119,3.8123780856592,3.50622776441489,5.80727636733652,4.64804707131716,5.22616477979238,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
6186.710216871,5.00803039198569,5.52714147635175,5.72793853835042,6.8564532350095,4.8700935630207,3.52958012060257,7.25502016915011,5.43979023152185,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
6304.17809422226,4.37591349691565,6.71756372319626,4.02510391165297,4.72985765029655,6.18129965187233,5.69615995369722,6.30677274183126,5.36049261074167,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1
6412.53433769105,4.3198105041176,3.93967250755825,4.39676613084295,6.31713361888405,6.17148291786163,5.27006198425745,5.15802163292653,6.37236776831966,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5568.75722364011,4.29352956497329,5.66711625147349,4.6817945306347,5.24169554886206,6.88195862363264,5.39947845231737,3.8902358805624,6.39352620154561,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
7364.39607354661,4.99458573724242,6.11329763724479,6.06121518495062,4.83990288252155,4.87757399176313,4.77371593449316,5.22392027559639,4.97837167480425,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5853.90729499729,5.93192421062407,3.61403318720119,2.71393473954022,5.44514873874725,5.92894532424337,4.88770888303353,5.84805194985721,4.55519333331572,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4897.47855695893,4.92506273014327,5.28241990003851,3.61666054160149,5.26249933881348,5.36305413359529,3.63351397706806,4.20690433554938,5.566719303527,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13259.9589742913,5.40584677084263,6.21696684971914,8.05527112838589,2.50200100991006,7.06304957179754,4.7338729266284,3.75181938443459,4.96148246267538,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8878.37593314847,5.21253442446138,6.2116962949971,6.32842404243129,5.20331485430467,5.57990300120409,6.14758753863558,5.44469758183669,3.35022456866303,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
7519.93422000984,5.60894276681117,3.72290041908806,5.97583073377248,5.55955139621502,5.73540436187621,4.75708524096684,5.03452522235915,3.81687269290787,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
4155.82609521959,3.75080459795667,4.44961223660173,5.75950715101768,5.39704984356198,5.57135415692467,4.54956644880792,6.6013086128866,5.71783990868391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5710.19466717844,5.78177808393066,5.77499237775712,4.36612460651108,4.65778661723001,6.18888457594479,4.73882133731703,5.38673174630574,5.79729736217233,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
9754.45009420021,4.56388305923792,4.79251314674513,7.11684032680132,5.05365461526768,3.42828451029502,2.9003239787614,5.9496530599076,4.22529317947875,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
4553.15094318429,3.69084819679131,5.59320272985842,5.24127265101909,4.42395522968033,6.81151290021529,4.66858555357203,5.55531626553662,5.87730358185171,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5651.64568695894,5.03040953102028,5.49232907780851,6.35147040213749,4.81384688606109,6.40200551677691,6.02816573211974,4.37559733368157,1.55984499373236,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
6141.93965935823,4.99109252804758,4.65345678701911,4.78058796087146,6.0349505423137,5.11307300270691,4.39764109309001,5.61252549305842,4.2578053149441,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0
10300.2057569903,6.39007347348389,6.18375646427083,5.58924835828329,5.81252952709328,5.83971951841261,3.83090774552972,5.11768045227337,4.11975168936034,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
8076.32088248251,5.22462141332806,4.18577131636419,6.38096560415264,4.33059810751522,5.41369914154465,4.88866675619352,6.4103736983422,4.80732558428607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
5537.03089804412,6.03056295704186,6.92487356579675,5.10771429939924,4.63676596511603,6.18882896198608,5.07923881974048,6.27309406455058,4.11437555128297,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
6919.64584605821,3.51761561608067,5.49259482606692,5.06416349734612,5.40495862298673,5.27274982930202,6.18053306534782,7.15560369954563,5.69651735635937,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0
5104.10546196113,6.62835048022002,2.20639171087411,3.41009876168934,5.59952188606989,3.99199786190229,5.28984027926972,3.2999472809578,4.94258759799213,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0
8434.05166431642,4.58609927579084,4.31496205979043,4.48942964248758,5.0325224212883,5.52593800632943,5.7824188471581,4.45368244736636,6.13313867214698,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6145.19744829621,6.62553310150867,5.96500173997333,4.20178318528399,4.94340282005942,4.69412705718765,1.38985584359569,3.92172172759478,4.45106187851506,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8689.34836633592,5.41530557417242,5.19525435299595,6.69771689954161,5.73499157115993,3.97678018818006,4.45670581430136,5.40207940433947,6.7349006610048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
6182.60608888129,5.59107774270654,5.40923581033496,4.63145220373191,4.97995751760318,4.3677893480683,4.60200951891921,3.128073585188,4.09075202670547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
5614.57475029174,4.72521843251654,4.52888489859013,5.68470106763672,5.12731924504261,6.62867218208213,5.911145051149,5.16934856744285,5.06147657520939,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
6880.64732231416,4.3322148683737,4.85730742452248,5.02770930047248,5.75728690365282,4.32128480253385,4.72980503004988,6.76627577610281,5.83921574642963,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1
6118.67931975202,6.78214949595734,4.66405781863147,5.01613807613068,5.19649598758805,5.12089641513105,5.26434929154959,6.69163659729572,5.06085589915699,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
7051.81022576289,3.91841860846304,3.27558070223896,5.49175415696226,4.08223479788411,5.16187794602667,3.08528703299945,4.90856517317571,5.67851079443708,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
5480.12804804374,5.21846116381321,4.66543038226957,5.63968735681488,2.90267600319945,5.8847499852898,4.53382777585819,5.02437662184802,6.2945492307485,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6750.7739622364,6.20649614574119,5.30277319620846,4.438024984453,5.71308528472305,4.54417688172962,5.34345239598109,5.29770488320881,4.6864216446528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
5334.66761608341,4.86445874154565,5.83508688032012,5.84087761032336,5.80185327798307,4.44438130690343,4.32976805119041,4.71710139667207,6.07813265392183,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
11526.6650330142,6.7821622011898,5.48200984089172,5.43936184378174,5.67994592694646,5.43808790723612,5.27298286148714,3.21099341022669,5.6386074116804,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
3085.90079241266,3.58417311732143,5.94907104653398,5.78990289346375,4.82196476557228,5.47081288234698,3.39044335591476,6.58344302364431,4.0867042469162,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
7916.96861714678,5.03069615468611,4.38830059849155,5.13529300581377,5.77270307029196,3.72133055420779,6.50958993605335,5.57423311234711,5.91943499285943,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3908.2733570816,3.23573434469957,3.81624096582647,3.45967177712201,4.87524800742096,5.07754396372389,6.05824387802792,4.81058754064514,4.17273231230732,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6268.64587802022,6.47899734194502,5.20593977756012,5.63260107264093,4.4941994260339,4.87955921205936,4.80989833810713,5.70311928267157,6.05836451979958,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1
9974.80321031069,5.95495197072104,4.14674929204631,6.0644522985391,4.62951205121962,5.95320366405404,6.35283910119381,6.59445741116735,5.10699061503009,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6807.89183933789,5.32596943761588,4.98567813458681,4.5058583671058,4.14767054139611,4.05569103381813,4.38736880525928,4.38169940157192,4.30139959924847,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6145.16008878619,4.96791401047414,3.385421491672,5.10779187886646,5.392474744962,5.43640254302369,4.40908083641335,4.9575521032145,5.04598329328475,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5993.88760137423,3.13450745992562,3.94848996310623,4.25134064280345,6.78546583142706,4.2536353836802,5.77077569490076,5.37805928421216,5.40061142831333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3812.4309262051,5.08526987825361,5.42155160289553,4.78589229931202,6.06441760572501,5.40060410259044,2.51777179263615,5.50931271379703,4.82616442483398,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
6526.29381195338,4.58261082456245,5.73336338073465,4.6776080549514,3.73398440714484,5.26841222589957,5.28552326396236,5.05222187550025,4.8422742698036,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
4611.4164075196,4.0204518060221,5.81785482783676,5.60353719984675,4.53024088382061,3.64807988542787,3.92476808841879,4.88440936543447,4.56659654431682,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
9974.24629955303,5.08838513061487,3.63824256842503,5.38147384842225,6.09197433442602,6.06407952836949,5.129309359247,6.29346590237536,4.56892242810511,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
3888.79708376568,4.83918545489734,3.71870239154947,4.73202126066712,4.86286842063706,4.84330509007975,5.08956646260279,5.10880007926767,5.58418241611706,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5126.98225082966,3.79123732493193,4.73554449639257,4.16556634467715,4.38443000497405,5.73575500824019,5.11701593190047,4.22476372670684,5.36632094992745,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
9003.27484791204,6.30861694075734,6.76173356171471,5.79237972449185,5.72750656331403,5.95914335229451,5.38044516835124,4.62679342396164,4.08101078505192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
8870.0828355592,6.47178511398354,6.35424168892709,4.53642969475551,3.8794718793024,3.62612488632071,6.49122996435756,4.95391790603343,3.04133344534573,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0
4612.93398086617,5.78810529397166,5.12714678820001,2.78029813353402,5.50009400833135,4.63438640407611,3.81936738364171,4.40159936472059,5.69419713097644,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
8076.93649177646,5.90700074314135,4.15852318952308,5.94873568021322,5.32831810375278,5.28995631148078,6.80147240032977,4.18980724019929,4.02579647887215,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
5175.91156299398,5.24689207509,3.82427594264496,3.60635998250824,6.87656731314617,4.83934864495295,6.23807550096368,3.99037629726151,4.88357005023201,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7475.17128103946,4.98661375657611,4.50675385389153,5.05638923971076,4.75688485864253,5.14536890917056,4.48962079551832,4.49263268652471,4.68035064794708,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4790.43322750818,4.74956509195489,6.74648753366854,5.10299722255096,4.42733799716109,6.32462162357096,6.2347546436577,6.57510844102022,4.99694825463453,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
7300.77457240665,5.58297971898106,5.28120517689234,6.716063697127,4.73542473967682,3.95578646599925,4.7091864981131,6.04888262244859,4.06498261610419,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6805.17912810848,3.9660987245547,4.59438741827141,5.41490146384729,5.19953788035034,5.06242590590891,3.42225193934484,5.47424832708448,4.62146295278173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11279.36262844,5.63518571043223,5.52556860726433,6.02268046727999,5.29128195499409,4.92456757874293,5.83835442164378,5.71334515658945,4.80443811878116,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3802.7379548573,5.1951353262643,7.18707980457312,5.25595026966545,5.68095036489765,3.58918832735049,2.84705283799044,4.8410828613848,4.12697196390714,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0
6299.2492263676,4.93996002713518,3.33093270560756,4.04884001909702,6.05766409586395,5.57067264391424,6.83409510112114,4.6085114025359,4.56426630844852,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
4056.98599624028,4.20935497834293,5.36575157307579,3.10293058060518,3.76475025354198,7.36201667994321,4.26850958521097,4.85657406584612,5.07293402942939,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5815.06914007398,3.07590100421949,4.48840256189853,5.05508941842108,6.79189042928617,6.95863932753068,5.53318503064455,4.72087247530055,4.41098536612455,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
5565.14865585481,5.48143398698524,5.28442646277037,5.27561388002514,6.75856258129907,5.95675670125745,4.87978795612831,4.92960213355275,6.07357152182399,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1
6820.74079934459,4.61021383960924,8.23222936913923,4.02521576614842,5.83743139458561,5.66070115061849,5.23450870578567,6.91914425511928,5.24674493899813,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9879.46025529276,4.86327189636705,6.09233419924216,4.86202648552305,5.49625734789157,3.19386770556328,5.80801822878518,5.14674567963606,4.51791920651651,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0
6801.42397506866,7.51892921391174,5.23822863440596,4.57699612386123,5.26226957327525,6.64101803907296,4.0258316889252,5.27560363481012,4.5114201877033,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0
